;screen_name;id;followers;friends;number_tweets;mean;variance;standard_deviation;monday;tuesday;wednesday;thursday;friday;saturday;sunday;mean_day_week;variance_day_week;standard_deviation_day_week;number_hashtags;hashtag_per_tweet;profile_image_url;profile_image_url_https
1564;dhemasters;988150245099032576;114;320;2;13157.00;172896201.00;13149.00;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.3333333333333333;0.43;0.53;0.73;0;0.0;http://pbs.twimg.com/profile_images/988153151499972609/-01T7VZP_normal.jpg;https://pbs.twimg.com/profile_images/988153151499972609/-01T7VZP_normal.jpg
1565;leidyaraujoh;4160494275;159;273;123;1337.28;8132235.78;2851.71;0.09615384615384616;0.15384615384615385;0.25;0.27564102564102566;0.08974358974358974;0.057692307692307696;0.07692307692307693;22.29;159.35;12.62;17;0.175;http://pbs.twimg.com/profile_images/988755373287985152/ZUidIp5w_normal.jpg;https://pbs.twimg.com/profile_images/988755373287985152/ZUidIp5w_normal.jpg
1566;DELAFONTEKAMUAN;574896699;63;314;189;6935.16;69523243.10;8338.06;0.11;0.11;0.205;0.16;0.12;0.22;0.075;28.57;99.39;9.97;0;0.0;http://pbs.twimg.com/profile_images/854330693945610240/H4YxEGIa_normal.jpg;https://pbs.twimg.com/profile_images/854330693945610240/H4YxEGIa_normal.jpg
1567;DELAFONTEKAMUAN;574896699;63;314;189;6935.16;69523243.10;8338.06;0.11;0.11;0.205;0.16;0.12;0.22;0.075;28.57;99.39;9.97;0;0.0;http://pbs.twimg.com/profile_images/854330693945610240/H4YxEGIa_normal.jpg;https://pbs.twimg.com/profile_images/854330693945610240/H4YxEGIa_normal.jpg
1568;Couliba01497540;987461226983813120;31;971;7;27215.71;1163850734.20;34115.26;0.125;0.0;0.0;0.0;0.125;0.75;0.0;1.14;4.12;2.03;2;0.02;http://pbs.twimg.com/profile_images/987489161870528513/24D04IXQ_normal.jpg;https://pbs.twimg.com/profile_images/987489161870528513/24D04IXQ_normal.jpg
1569;C5Officiel;872168204;469;216;178;9096.94;137263957.53;11715.97;0.10101010101010101;0.10101010101010101;0.15656565656565657;0.12626262626262627;0.13131313131313133;0.18181818181818182;0.20202020202020202;28.29;51.06;7.15;14;0.12;http://pbs.twimg.com/profile_images/987856768855347200/D8-XbSDA_normal.jpg;https://pbs.twimg.com/profile_images/987856768855347200/D8-XbSDA_normal.jpg
1570;KoudoussLawal;937428822298947591;1221;3746;162;170.09;79593.84;282.12;0.255;0.19;0.1;0.085;0.055;0.095;0.22;28.57;205.39;14.33;12;0.085;http://pbs.twimg.com/profile_images/986888229436755968/wOF0oSP0_normal.jpg;https://pbs.twimg.com/profile_images/986888229436755968/wOF0oSP0_normal.jpg
1571;admsenegal;4868973472;19;257;4;159.75;1625.19;40.31;0.0;0.0;0.16666666666666666;0.8333333333333334;0.0;0.0;0.0;0.86;2.98;1.73;3;0.02;http://pbs.twimg.com/profile_images/694175675394187264/YYsZfKPg_normal.jpg;https://pbs.twimg.com/profile_images/694175675394187264/YYsZfKPg_normal.jpg
1572;Meezyflk;963609083441016832;155;653;21;25496.05;668530213.95;25855.95;0.045454545454545456;0.13636363636363635;0.2727272727272727;0.22727272727272727;0.13636363636363635;0.13636363636363635;0.045454545454545456;3.14;2.98;1.73;2;0.01;http://pbs.twimg.com/profile_images/963978986081660928/FZ5BEJjd_normal.jpg;https://pbs.twimg.com/profile_images/963978986081660928/FZ5BEJjd_normal.jpg
1573;congonouvellev2;985668437346267138;31;151;111;306.54;157283.01;396.59;0.40310077519379844;0.06201550387596899;0.3643410852713178;0.015503875968992248;0.15503875968992248;0.0;0.0;18.43;429.10;20.71;16;0.09;http://pbs.twimg.com/profile_images/985794829388050432/FIS7FT5l_normal.jpg;https://pbs.twimg.com/profile_images/985794829388050432/FIS7FT5l_normal.jpg
1574;BMGeorges;809399268;12095;12710;155;143.59;112362.27;335.20;0.09;0.155;0.495;0.08;0.04;0.01;0.13;28.57;910.24;30.17;9;0.06;http://pbs.twimg.com/profile_images/378800000060016525/6742f2067482357fae705950b0c8b6e0_normal.jpeg;https://pbs.twimg.com/profile_images/378800000060016525/6742f2067482357fae705950b0c8b6e0_normal.jpeg
1575;VMDNRFI;806887698;5723;861;199;15813.93;198869589.36;14102.11;0.185;0.21;0.23;0.2;0.17;0.005;0.0;28.57;327.39;18.09;79;0.52;http://pbs.twimg.com/profile_images/692983078831132672/o39s2h2G_normal.jpg;https://pbs.twimg.com/profile_images/692983078831132672/o39s2h2G_normal.jpg
1576;MjoMjo66;2397501149;7518;3769;196;12223.36;246806063.33;15710.06;0.11557788944723618;0.12562814070351758;0.1306532663316583;0.1658291457286432;0.09045226130653267;0.20100502512562815;0.1708542713567839;28.43;48.82;6.99;42;0.335;http://pbs.twimg.com/profile_images/982751301745422336/ZfZbGYK8_normal.jpg;https://pbs.twimg.com/profile_images/982751301745422336/ZfZbGYK8_normal.jpg
1577;IpotoExcelsior;4315446256;4;43;18;482.44;987235.36;993.60;0.125;0.16666666666666666;0.0;0.20833333333333334;0.0;0.4583333333333333;0.041666666666666664;3.43;12.82;3.58;0;0.0;http://pbs.twimg.com/profile_images/822898271454711808/f2tVM_MT_normal.jpg;https://pbs.twimg.com/profile_images/822898271454711808/f2tVM_MT_normal.jpg
1578;UdpsRadical;981457928208175104;173;986;173;1913.90;5898814.67;2428.75;0.34;0.145;0.09;0.095;0.095;0.17;0.065;28.57;303.10;17.41;6;0.085;http://pbs.twimg.com/profile_images/981486186140225543/Ppwzwcda_normal.jpg;https://pbs.twimg.com/profile_images/981486186140225543/Ppwzwcda_normal.jpg
1579;MauriceBiduaya;934779523282980864;109;874;192;13502.39;238232170.95;15434.77;0.145;0.1;0.22;0.15;0.1;0.125;0.16;28.57;58.82;7.67;34;0.47;http://pbs.twimg.com/profile_images/973970768689291264/vQKVLjJg_normal.jpg;https://pbs.twimg.com/profile_images/973970768689291264/vQKVLjJg_normal.jpg
1580;FirminYangambi;3190759090;14263;5783;163;106.78;17474.50;132.19;0.16;0.405;0.185;0.25;0.0;0.0;0.0;28.57;819.96;28.63;14;0.11;http://pbs.twimg.com/profile_images/980046414624550912/TPvwMVpG_normal.jpg;https://pbs.twimg.com/profile_images/980046414624550912/TPvwMVpG_normal.jpg
1581;labelettefutee;932988697846452224;4;49;7;5310.14;15449957.27;3930.64;0.1;0.4;0.1;0.1;0.1;0.1;0.1;1.43;1.10;1.05;2;0.01;http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1582;jjngandou;888199087509602304;328;510;43;13190.51;321399400.30;17927.62;0.15555555555555556;0.15555555555555556;0.06666666666666667;0.13333333333333333;0.13333333333333333;0.15555555555555556;0.2;6.43;2.82;1.68;4;0.03;http://pbs.twimg.com/profile_images/904972168609628160/-p_dHmKw_normal.jpg;https://pbs.twimg.com/profile_images/904972168609628160/-p_dHmKw_normal.jpg
1583;happydaykin;866132366804307968;23;37;40;3.83;6.09;2.47;0.5833333333333334;0.020833333333333332;0.3541666666666667;0.041666666666666664;0.0;0.0;0.0;6.86;106.98;10.34;13;0.075;http://pbs.twimg.com/profile_images/866136321940652033/C0-zKQpx_normal.jpg;https://pbs.twimg.com/profile_images/866136321940652033/C0-zKQpx_normal.jpg
1584;IpotoExcelsior;4315446256;4;43;18;482.44;987235.36;993.60;0.125;0.16666666666666666;0.0;0.20833333333333334;0.0;0.4583333333333333;0.041666666666666664;3.43;12.82;3.58;0;0.0;http://pbs.twimg.com/profile_images/822898271454711808/f2tVM_MT_normal.jpg;https://pbs.twimg.com/profile_images/822898271454711808/f2tVM_MT_normal.jpg
1585;ipoto_excelsior;833749216602238978;0;8;3;6683.00;74927952.67;8656.09;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.57;0.82;0.90;0;0.0;http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1586;WkankondeMartin;4656734127;56;93;87;10930.60;150081025.90;12250.76;0.14130434782608695;0.07608695652173914;0.17391304347826086;0.11956521739130435;0.11956521739130435;0.31521739130434784;0.05434782608695652;13.14;53.27;7.30;8;0.045;http://pbs.twimg.com/profile_images/906504903488626689/ZAF1-GYW_normal.jpg;https://pbs.twimg.com/profile_images/906504903488626689/ZAF1-GYW_normal.jpg
1587;E_Teixeirax;763363690976608257;10;172;8;14676.00;277823222.75;16668.03;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.2222222222222222;0.0;0.3333333333333333;0.0;1.29;1.06;1.03;3;0.015;http://pbs.twimg.com/profile_images/797028646162665474/SoYR8BMP_normal.jpg;https://pbs.twimg.com/profile_images/797028646162665474/SoYR8BMP_normal.jpg
1588;WkankondeMartin;4656734127;56;93;87;10930.60;150081025.90;12250.76;0.14130434782608695;0.07608695652173914;0.17391304347826086;0.11956521739130435;0.11956521739130435;0.31521739130434784;0.05434782608695652;13.14;53.27;7.30;8;0.045;http://pbs.twimg.com/profile_images/906504903488626689/ZAF1-GYW_normal.jpg;https://pbs.twimg.com/profile_images/906504903488626689/ZAF1-GYW_normal.jpg
1589;MissQBenjamin;29910164;1511;1013;198;22361.64;620161719.55;24903.05;0.1507537688442211;0.12562814070351758;0.17587939698492464;0.2663316582914573;0.11055276381909548;0.08542713567839195;0.08542713567839195;28.43;137.67;11.73;14;0.075;http://pbs.twimg.com/profile_images/963732066360737792/UXqkhVw__normal.jpg;https://pbs.twimg.com/profile_images/963732066360737792/UXqkhVw__normal.jpg
1590;Tonez252;186882429;29239;25547;164;212.60;119264.03;345.35;0.33;0.09;0.075;0.01;0.0;0.19;0.305;28.57;622.82;24.96;2;0.01;http://pbs.twimg.com/profile_images/983682167837462528/91D_U7mN_normal.jpg;https://pbs.twimg.com/profile_images/983682167837462528/91D_U7mN_normal.jpg
1591;turkbeezytweet;753623106;24159;9874;199;18152.97;620474079.19;24909.32;0.03;0.155;0.155;0.165;0.175;0.24;0.08;28.57;159.67;12.64;13;0.09;http://pbs.twimg.com/profile_images/869369176896548865/VsYpz5aj_normal.jpg;https://pbs.twimg.com/profile_images/869369176896548865/VsYpz5aj_normal.jpg
1592;SmthnglikeKites;85124669;1209751;101125;151;1.60;0.32;0.57;0.065;0.025;0.025;0.02;0.805;0.025;0.035;28.57;2930.82;54.14;1;0.005;http://pbs.twimg.com/profile_images/978317683660902400/VweHsx8q_normal.jpg;https://pbs.twimg.com/profile_images/978317683660902400/VweHsx8q_normal.jpg
1593;JugglinJosh;186197243;435139;384601;187;33256.61;736105574.83;27131.27;0.13297872340425532;0.18085106382978725;0.13829787234042554;0.17553191489361702;0.0851063829787234;0.1702127659574468;0.11702127659574468;26.86;37.27;6.10;16;0.1;http://pbs.twimg.com/profile_images/940093891893542913/HvwIvRE2_normal.jpg;https://pbs.twimg.com/profile_images/940093891893542913/HvwIvRE2_normal.jpg
1594;Im_BradMiller;3116254478;34670;1117;38;11642.13;120099457.54;10958.99;0.07317073170731707;0.2682926829268293;0.0975609756097561;0.0;0.0975609756097561;0.0975609756097561;0.36585365853658536;5.86;23.27;4.82;4;0.02;http://pbs.twimg.com/profile_images/968821774472359936/XUcC9_aq_normal.jpg;https://pbs.twimg.com/profile_images/968821774472359936/XUcC9_aq_normal.jpg
1595;Stageweb1;927842608256348160;1;27;32;11047.06;169277166.18;13010.66;0.05714285714285714;0.17142857142857143;0.05714285714285714;0.2;0.4857142857142857;0.0;0.02857142857142857;5.00;29.71;5.45;14;0.09;http://pbs.twimg.com/profile_images/927845553840513024/lfm4Vgem_normal.jpg;https://pbs.twimg.com/profile_images/927845553840513024/lfm4Vgem_normal.jpg
1596;Kkraemorris;961312443124342787;1029;4950;149;42.59;4964.83;70.46;0.021505376344086023;0.010752688172043012;0.016129032258064516;0.05913978494623656;0.42473118279569894;0.3225806451612903;0.14516129032258066;26.57;825.39;28.73;3;0.38;http://pbs.twimg.com/profile_images/961320778493968384/mDaG8VNl_normal.jpg;https://pbs.twimg.com/profile_images/961320778493968384/mDaG8VNl_normal.jpg
1597;V_Sexton1991;947136441448005632;25;544;22;141.27;17816.74;133.48;0.06666666666666667;0.0;0.0;0.0;0.0;0.6;0.3333333333333333;4.29;42.78;6.54;3;0.015;http://pbs.twimg.com/profile_images/947166580407926784/fu4PIABs_normal.jpg;https://pbs.twimg.com/profile_images/947166580407926784/fu4PIABs_normal.jpg
1598;Queswagsolit;937479800112996352;37;396;2;11354.00;22524516.00;4746.00;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.43;0.24;0.49;0;0.0;http://pbs.twimg.com/profile_images/946497073838477313/y1cuN09u_normal.jpg;https://pbs.twimg.com/profile_images/946497073838477313/y1cuN09u_normal.jpg
1599;kb_threads;752785086576078848;392;1513;177;7919.25;139231492.89;11799.64;0.135;0.155;0.175;0.08;0.14;0.19;0.125;28.57;44.24;6.65;23;0.35;http://pbs.twimg.com/profile_images/872334466647289856/git4aaXp_normal.jpg;https://pbs.twimg.com/profile_images/872334466647289856/git4aaXp_normal.jpg
1600;FoxTwoYT;752779632101904384;2288;2368;199;27421.03;762076349.69;27605.73;0.145;0.2;0.165;0.195;0.125;0.095;0.075;28.57;78.24;8.85;18;0.16;http://pbs.twimg.com/profile_images/780244401134014465/-GarLVzH_normal.jpg;https://pbs.twimg.com/profile_images/780244401134014465/-GarLVzH_normal.jpg
1601;_Rooom1;809358734195654657;1040;4044;187;7829.51;111323672.84;10551.00;0.25654450261780104;0.24607329842931938;0.16753926701570682;0.08376963350785341;0.05759162303664921;0.11518324607329843;0.07329842931937172;27.29;211.35;14.54;46;0.26;http://pbs.twimg.com/profile_images/946062114497671168/mbR02LZV_normal.jpg;https://pbs.twimg.com/profile_images/946062114497671168/mbR02LZV_normal.jpg
1602;owendoni04;805008485108813826;48;327;183;13643.40;209641976.63;14479.02;0.1164021164021164;0.164021164021164;0.06349206349206349;0.13227513227513227;0.07936507936507936;0.17989417989417988;0.26455026455026454;27.00;141.71;11.90;18;0.1;http://pbs.twimg.com/profile_images/918511601497657345/Xrju9yT4_normal.jpg;https://pbs.twimg.com/profile_images/918511601497657345/Xrju9yT4_normal.jpg
1603;Yeezyboostsneak;2991624456;269499;295083;171;354.97;179253.76;423.38;0.03;0.225;0.12;0.125;0.195;0.225;0.08;28.57;192.82;13.89;5;0.035;http://pbs.twimg.com/profile_images/762921568209035265/tG8SrjxL_normal.jpg;https://pbs.twimg.com/profile_images/762921568209035265/tG8SrjxL_normal.jpg
1604;SghihjjjSmh;790110607307603968;69;2152;84;4.93;11.90;3.45;0.0;0.9897959183673469;0.0;0.01020408163265306;0.0;0.0;0.0;14.00;1148.29;33.89;4;0.435;http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1605;Yeezyboostsneak;2991624456;269500;295085;171;354.97;179253.76;423.38;0.03;0.225;0.12;0.125;0.195;0.225;0.08;28.57;192.82;13.89;5;0.035;http://pbs.twimg.com/profile_images/762921568209035265/tG8SrjxL_normal.jpg;https://pbs.twimg.com/profile_images/762921568209035265/tG8SrjxL_normal.jpg
1606;GiovanaMessias8;960698661473869824;1876;1804;161;3447.37;31021370.97;5569.68;0.11794871794871795;0.24615384615384617;0.14358974358974358;0.1282051282051282;0.11282051282051282;0.11794871794871795;0.13333333333333333;27.86;71.27;8.44;21;0.26;http://pbs.twimg.com/profile_images/960824870891335680/SS9JFrQn_normal.jpg;https://pbs.twimg.com/profile_images/960824870891335680/SS9JFrQn_normal.jpg
1607;will21166536;982401956298752000;34;150;9;19788.78;800499485.28;28293.10;0.0;0.0;0.5;0.2;0.1;0.2;0.0;1.43;2.82;1.68;2;0.01;http://pbs.twimg.com/profile_images/982402839736737792/V43Kt3Id_normal.jpg;https://pbs.twimg.com/profile_images/982402839736737792/V43Kt3Id_normal.jpg
1608;diamondjewelz24;865983538172133376;24;254;37;29281.54;574801323.17;23975.01;0.13157894736842105;0.07894736842105263;0.2631578947368421;0.18421052631578946;0.10526315789473684;0.13157894736842105;0.10526315789473684;5.43;4.82;2.19;2;0.06;http://pbs.twimg.com/profile_images/865984212234633217/FJhCTe-5_normal.jpg;https://pbs.twimg.com/profile_images/865984212234633217/FJhCTe-5_normal.jpg
1609;FelipeV03754727;842787216967585793;5;61;6;10990.67;100606117.89;10030.26;0.0;0.0;0.7142857142857143;0.14285714285714285;0.14285714285714285;0.0;0.0;1.00;2.86;1.69;0;0.0;http://pbs.twimg.com/profile_images/971524273604055042/t3-GYiV9_normal.jpg;https://pbs.twimg.com/profile_images/971524273604055042/t3-GYiV9_normal.jpg
1610;ej_dunbar;2364717492;34;190;3;11889.33;161449409.56;12706.27;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.57;1.96;1.40;0;0.0;http://pbs.twimg.com/profile_images/988953109991960581/jUz58kS8_normal.jpg;https://pbs.twimg.com/profile_images/988953109991960581/jUz58kS8_normal.jpg
1611;LineUriarte;893306851621826561;78;1108;41;14393.83;262342785.26;16197.00;0.15555555555555556;0.17777777777777778;0.15555555555555556;0.08888888888888889;0.17777777777777778;0.17777777777777778;0.06666666666666667;6.43;3.67;1.92;6;0.03;http://pbs.twimg.com/profile_images/983552474396192769/6IeZwriQ_normal.jpg;https://pbs.twimg.com/profile_images/983552474396192769/6IeZwriQ_normal.jpg
1612;AhmedElrharib;984943449739755520;33;184;2;3680.00;3003289.00;1733.00;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.43;0.24;0.49;1;0.005;http://pbs.twimg.com/profile_images/985099992951115776/3ZJcnsKV_normal.jpg;https://pbs.twimg.com/profile_images/985099992951115776/3ZJcnsKV_normal.jpg
1613;KWB_Edmonton;2796901420;3418;3049;177;9044.71;43104585.17;6565.41;0.22;0.21;0.145;0.18;0.165;0.05;0.03;28.57;192.53;13.88;22;0.25;http://pbs.twimg.com/profile_images/891674991997050880/JcPgjISQ_normal.jpg;https://pbs.twimg.com/profile_images/891674991997050880/JcPgjISQ_normal.jpg
1614;CJLU13;920434057833517059;37;198;166;63.48;2593.53;50.93;0.32;0.025;0.055;0.105;0.075;0.145;0.275;28.57;437.10;20.91;20;0.11;http://pbs.twimg.com/profile_images/983248753929998336/Gq0uq2ty_normal.jpg;https://pbs.twimg.com/profile_images/983248753929998336/Gq0uq2ty_normal.jpg
1615;iam_danny18;982407584236716035;33;648;53;2374.19;18150843.66;4260.38;0.0;0.15625;0.046875;0.09375;0.0;0.359375;0.34375;9.14;81.84;9.05;21;0.13;http://pbs.twimg.com/profile_images/982657114698067968/v1fQbCam_normal.jpg;https://pbs.twimg.com/profile_images/982657114698067968/v1fQbCam_normal.jpg
1616;1984_akb;1469573370;35;295;39;418.31;112656.88;335.64;0.25;0.022727272727272728;0.4318181818181818;0.29545454545454547;0.0;0.0;0.0;6.29;53.63;7.32;6;0.03;http://pbs.twimg.com/profile_images/985760949108912131/9ioJT5pU_normal.jpg;https://pbs.twimg.com/profile_images/985760949108912131/9ioJT5pU_normal.jpg
1617;MuhammadSilem4;969440916414124032;33;267;47;11276.40;217585951.94;14750.79;0.09433962264150944;0.11320754716981132;0.2641509433962264;0.03773584905660377;0.20754716981132076;0.11320754716981132;0.16981132075471697;7.57;13.96;3.74;1;0.005;http://pbs.twimg.com/profile_images/983793612659085319/sSdBvSVK_normal.jpg;https://pbs.twimg.com/profile_images/983793612659085319/sSdBvSVK_normal.jpg
1618;KeishaPopz;2463021989;58;410;52;9710.37;200349277.73;14154.48;0.12727272727272726;0.12727272727272726;0.18181818181818182;0.03636363636363636;0.12727272727272726;0.05454545454545454;0.34545454545454546;7.86;26.98;5.19;9;0.045;http://pbs.twimg.com/profile_images/988878819724529665/jAZzGHzD_normal.jpg;https://pbs.twimg.com/profile_images/988878819724529665/jAZzGHzD_normal.jpg
1619;GuidolinGuilia;988890545278849024;13;113;4;3467.25;18642916.69;4317.74;0.0;0.16666666666666666;0.5;0.3333333333333333;0.0;0.0;0.0;0.86;1.27;1.12;0;0.0;http://pbs.twimg.com/profile_images/988891872142688257/OWHH2YM3_normal.jpg;https://pbs.twimg.com/profile_images/988891872142688257/OWHH2YM3_normal.jpg
1620;TonyCassidy14;908418778974838788;142;571;141;8704.38;164389919.09;12821.46;0.0641025641025641;0.10256410256410256;0.12179487179487179;0.16025641025641027;0.17307692307692307;0.1794871794871795;0.1987179487179487;22.29;48.49;6.96;31;0.155;http://pbs.twimg.com/profile_images/915516010891038722/eH7B4Sdo_normal.jpg;https://pbs.twimg.com/profile_images/915516010891038722/eH7B4Sdo_normal.jpg
1621;themattbusch;2355605023;624;341;165;18656.05;595599737.18;24404.91;0.13855421686746988;0.26506024096385544;0.1927710843373494;0.1746987951807229;0.07228915662650602;0.04216867469879518;0.1144578313253012;23.71;135.35;11.63;8;0.04;http://pbs.twimg.com/profile_images/988973131913052160/9t5Rfufy_normal.jpg;https://pbs.twimg.com/profile_images/988973131913052160/9t5Rfufy_normal.jpg
1622;NennyAhmed;987626364458151936;16;169;9;108.67;7693.11;87.71;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.57;14.82;3.85;4;0.02;http://pbs.twimg.com/profile_images/987627649735512064/4EVqQLs2_normal.jpg;https://pbs.twimg.com/profile_images/987627649735512064/4EVqQLs2_normal.jpg
1623;bucci_bacca;905014238216839168;19;189;62;6380.92;60287805.27;7764.52;0.203125;0.3125;0.203125;0.1875;0.09375;0.0;0.0;9.14;47.55;6.90;4;0.17;http://pbs.twimg.com/profile_images/905014883069997057/sAJCUaTF_normal.jpg;https://pbs.twimg.com/profile_images/905014883069997057/sAJCUaTF_normal.jpg
1624;Karabo_Mokgoko;87710468;1471979;1518648;176;409.64;274754.63;524.17;0.22;0.155;0.26;0.245;0.0;0.0;0.12;28.57;409.10;20.23;13;0.085;http://pbs.twimg.com/profile_images/779391971978870784/_uoSUcoN_normal.jpg;https://pbs.twimg.com/profile_images/779391971978870784/_uoSUcoN_normal.jpg
